id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,occupancy_rate,estimated_monthly_revenue
51405562,Cheerful 3-bedroom home near zoo,416329880,District 16,36.10042,-86.74254,Entire home/apt,,2,59,1.26,327,0.042,
51411922,New luxury 14 beds! Insta worthy|Baller game room,115505661,District 6,36.19029235839844,-86.74473571777344,Entire home/apt,151.0,2,153,3.25,318,0.10833333333333334,433.49583333333334
51412924,Gatewood Getaway-East side loft,54644776,District 5,36.19936,-86.76408,Entire home/apt,161.0,3,58,1.24,353,0.04133333333333333,195.75811111111113
51419583,Hobbs House,11475656,District 34,36.10306,-86.82014,Entire home/apt,70.0,30,9,0.21,310,0.007,12.658333333333333
51421015,Stylish 3-bedroom home near the Zoo,416329880,District 16,36.10055,-86.741,Entire home/apt,,2,43,0.91,363,0.030333333333333334,
51422175,Contemporary 3-bed home near Zoo,416329880,District 16,36.10185,-86.74094,Entire home/apt,,2,41,0.88,313,0.029333333333333333,
51422180,New-build 3-bedroom home near the Zoo,416329880,District 16,36.10053,-86.74245,Entire home/apt,174.0,2,43,0.92,362,0.03066666666666667,160.96933333333334
51427709,Cowboy Take Me to Broadway - 2bed/2bath,363524491,District 19,36.1526,-86.78226,Entire home/apt,257.0,2,126,2.73,286,0.091,557.3901666666666
51447581,The Alabaster - Stylish Home in East Nashville,85360355,District 5,36.19949,-86.74751,Entire home/apt,134.0,1,134,2.86,333,0.09533333333333333,354.49699999999996
51451549,"East Nashville Gem: 2 Balcony Suites, Pet Friendly",593556,District 2,36.194057,-86.778259,Entire home/apt,183.0,2,53,1.2,351,0.04,214.11
51470832,The Lemon Drop: Perfect Location,416883505,District 17,36.1375268,-86.7978633,Entire home/apt,230.0,3,104,2.26,335,0.07533333333333332,483.7027777777777
51471343,Beautiful charming home & large backyard near WeHo,611109,District 17,36.128,-86.74753,Private room,53.0,30,7,0.19,185,0.006333333333333333,5.1748611111111105
51473671,* Nashville Backyard Oasis * 8min to Broadway,88959664,District 6,36.16838,-86.73926,Entire home/apt,137.0,2,171,3.63,253,0.121,349.4984166666666
51481084,"Cozy East Nash Suite - 12 mins to DT, King Bed!",109372084,District 7,36.20247,-86.72503,Entire home/apt,108.0,1,186,4.14,246,0.13799999999999998,305.532
51489138,Amazing rooftop vista. Visit The View in Nashville,24007959,District 5,36.20178,-86.75315,Entire home/apt,,2,73,1.58,323,0.05266666666666667,
51514378,Hi Felicia! FUN house -Rooftop -Game Room- 14 Beds,115505661,District 21,36.15477,-86.82041,Entire home/apt,219.0,2,192,4.1,356,0.13666666666666666,887.9233333333333
51520472,Mid Century Home / 2 Miles to Downtown/ Location!,409195353,District 17,36.12647,-86.77472,Entire home/apt,,2,97,2.06,345,0.06866666666666667,
51521263,Condo on the River w/ Pool! Near Brooklyn Bowl!,6855810,District 19,36.172623,-86.780106,Entire home/apt,191.0,1,170,3.63,155,0.121,298.5170833333333
51540432,East Nashville Cottage,69448445,District 5,36.18473,-86.76243,Entire home/apt,155.0,3,9,0.55,4,0.018333333333333333,0.9472222222222222
51542504,Wellness Oasis in 12South w/ cold plunge & sauna,10212153,District 25,36.10935,-86.78203,Entire home/apt,116.0,4,53,1.17,256,0.039,96.512
51560623,*SLEEPS 24* Keep the Secret  *2 Units * 8BR* 8BA*1,115173292,District 6,36.18904,-86.74595,Entire home/apt,,2,74,1.62,311,0.054000000000000006,
51561159,Perfect Family Home Near Downtown W/ Free WiFi,58616802,District 5,36.20274,-86.75554,Entire home/apt,,2,14,0.32,361,0.010666666666666666,
51585652,"Cute&Cozy/Balcony
Top floor/ Pool/Gym/ Broadway!",417902437,District 19,36.15597,-86.7744,Entire home/apt,191.0,1,222,4.86,275,0.162,709.0875000000001
51596069,Boho Swank on Music Row @ DT*VU*West End*Belmont,7073590,District 19,36.15155,-86.79174,Entire home/apt,158.0,1,294,6.38,328,0.21266666666666667,918.4364444444443
51596513,*SLEEPS 12* Keep the Secret *EAST NASH1* 4BR* 4BA*,115173292,District 6,36.19031,-86.74545,Entire home/apt,,2,83,1.77,316,0.059000000000000004,
51596952,*SLEEPS 12* Keep the Secret *EAST NASH2* 4BR* 4BA*,115173292,District 5,36.18997,-86.74627,Entire home/apt,,2,50,1.08,344,0.036000000000000004,
51599538,Spring Discount at Nashville City View,24007959,District 21,36.15761,-86.81644,Entire home/apt,,3,78,1.7,254,0.056666666666666664,
51601152,Side by Side Townhomes in East Nashville,388056808,District 5,36.20115,-86.75214,Entire home/apt,,1,31,0.67,310,0.022333333333333334,
51602627,"Beautiful 1 bedroom condo - Nashville, TN",79275751,District 15,36.21718,-86.7042,Entire home/apt,163.0,2,27,0.77,41,0.025666666666666667,14.294194444444443
51621795,Cousy mini Studio close to downtown and Airport,52363749,District 16,36.099625,-86.727768,Entire home/apt,105.0,2,59,1.35,269,0.045000000000000005,105.91875000000002
51651242,Skyline Deck - Sleeps 10 - Close to Broadway,418433802,District 2,36.19569,-86.77757,Entire home/apt,189.0,2,166,3.55,309,0.11833333333333333,575.89875
51666710,Germantown Haven | Private Yard + Near Broadway,101426897,District 19,36.17104,-86.79631,Entire home/apt,236.0,2,85,1.84,139,0.06133333333333334,167.66488888888892
51666880,30+day min Entire residential home-Wedgewood area,451491,District 17,36.12613,-86.75995,Entire home/apt,,180,2,0.05,358,0.0016666666666666668,
51668781,Downtown Nashville Wedgewood Houston Historic Home,418600434,District 17,36.1465,-86.76483,Entire home/apt,248.0,2,58,1.31,266,0.043666666666666666,240.05022222222226
51670233,Nashville's Primrose Cottage in Hip Belmont Area,45101594,District 18,36.120319,-86.799301,Entire home/apt,135.0,30,7,0.16,312,0.005333333333333333,18.72
51687048,Spectacular Rooftop View | Bach Groups!,385133189,District 21,36.15749,-86.81535,Entire home/apt,227.0,1,28,0.66,307,0.022000000000000002,127.76316666666666
51709953,"Broadway 12 min, Nashville, Garage, Pets Welcome",220639011,District 5,36.203644,-86.741913,Entire home/apt,139.0,1,256,5.69,319,0.18966666666666668,700.8341388888889
51747984,AMAZING NEW MIDTOWN 2 BEDROOM!!,17017751,District 21,36.15226,-86.80105,Entire home/apt,,30,4,0.1,365,0.0033333333333333335,
51751177,Huge 4 Bdrm w/ Ensuite Baths / 2 Miles to Broadway,419242659,District 17,36.1243,-86.77446,Entire home/apt,,2,170,3.66,288,0.12200000000000001,
51752381,Everything Nash/10 Beds/Rftop Deck,104850762,District 21,36.15724,-86.81937,Entire home/apt,,2,92,1.98,338,0.066,
51753834,Wyndham Nashville Resort | 1BR/1BA King Bed Suite,411546857,District 15,36.2179609,-86.7037337,Entire home/apt,194.0,2,17,0.37,350,0.012333333333333333,69.78611111111111
51765729,Sleeps 13-City Hideaway Stunning Rooftop Escape #1,206929251,District 21,36.16227,-86.80435,Entire home/apt,489.0,2,40,0.87,343,0.029,405.34025
51773456,Walk to the Gulch! Pool is Open! Free Parking!,35801381,District 19,36.14686,-86.78058,Entire home/apt,123.0,1,163,3.5,342,0.11666666666666667,408.975
51781831,City Hideaway with Stunning Rooftop Escape #3,206929251,District 21,36.16282,-86.80374,Entire home/apt,550.0,2,54,1.17,344,0.039,614.9000000000001
51781990,City Hideaway with Stunning Rooftop Escape #2,206929251,District 21,36.16222,-86.80488,Entire home/apt,,2,69,1.5,327,0.05,
51788354,City Hideaway with Stunning Rooftop Escape #4,206929251,District 21,36.16239,-86.80531,Entire home/apt,,2,38,0.82,352,0.02733333333333333,
51825149,Modern Luxury City Home with 2 car Attached Garsge,403152269,District 24,36.15382,-86.82817,Entire home/apt,,14,4,0.09,259,0.003,
51837261,"Best of both worlds -city by day, retreat at night",127238010,District 14,36.17697,-86.65118,Entire home/apt,139.0,1,204,4.42,195,0.14733333333333334,332.7891666666667
51848351,2 Units w/ 15 Beds! Fun Garages & 10 to Downtown!,236657857,District 2,36.18863,-86.80494,Entire home/apt,,1,42,0.95,344,0.03166666666666666,
51860552,Serenade Suite - Downtown Adjacent 1 Bdrm Suite!,122886872,District 19,36.15329,-86.75742,Entire home/apt,,1,27,0.69,0,0.023,
51869280,The Coal Miner's Daughter,85360355,District 5,36.20015,-86.7528,Entire home/apt,139.0,1,110,2.38,321,0.07933333333333333,294.98116666666664
51877170,"Cozy suite near Vanderbilt, Belmont, Dwtn",420135005,District 18,36.13512,-86.81465,Private room,97.0,2,140,3.49,119,0.11633333333333334,111.90297222222223
51878126,Enchanting downtown home w/ amazing rooftop views!,1618127,District 19,36.16866,-86.79859,Entire home/apt,,3,65,1.48,188,0.04933333333333333,
51880150,Centrally located 2BR/2BA minutes from everything!,50408862,District 20,36.16147,-86.8734,Entire home/apt,,30,6,0.14,57,0.004666666666666667,
51881507,The Lytehouse “ A safe place to relax”,420183166,District 13,36.13666,-86.69998,Entire home/apt,158.0,3,31,0.95,256,0.03166666666666666,106.73777777777777
51882166,"Stellar Condo, Sleeps 4, 10 mins from Broadway!",388056808,District 24,36.12877,-86.85465,Entire home/apt,93.0,1,35,0.76,339,0.025333333333333333,66.557
51903245,Private Backyard | Near Bicentennial Park,388056808,District 19,36.17135,-86.79168,Entire home/apt,239.0,1,38,0.82,328,0.02733333333333333,178.55955555555553
51906302,"Skyline View, Garage, PingPong, Mural Modern Home",4910520,District 2,36.19613497014217,-86.77720725932559,Entire home/apt,276.0,1,191,4.12,358,0.13733333333333334,1130.8026666666667
51906641,Summer Rooftop Views in East Nashville,2442207,District 21,36.15476989746094,-86.8204116821289,Entire home/apt,254.0,1,123,2.67,315,0.089,593.4075
51906647,Summer Rooftop Deck Near Ryman Auditorium,2442207,District 21,36.15538,-86.81894,Entire home/apt,216.0,1,97,2.11,322,0.07033333333333333,407.652
51907268,Brand new modern stylish home 5mins to downtown,3497044,District 6,36.16524,-86.74994,Entire home/apt,,3,95,2.06,348,0.06866666666666667,
51927746,"A ""Swiftie"" Sanctuary - Walk to Broadway + Rooftop",24758299,District 19,36.15792,-86.79402,Entire home/apt,,2,18,0.51,336,0.017,
51927873,Night Lounge | Luxe Rooftop Retreat + City Views,24758299,District 19,36.15792,-86.79402,Entire home/apt,,2,16,0.47,333,0.015666666666666666,
51957322,Summer Rooftop Deck Near Broadway Nashville,2442207,District 21,36.15476989746094,-86.8204116821289,Entire home/apt,,1,11,0.26,292,0.008666666666666666,
51961681,"The Waylon - Newly Redesigned, Rooftop w/ Sauna",1542713,District 17,36.13693,-86.78756,Entire home/apt,304.0,2,132,2.86,246,0.09533333333333333,594.1173333333332
51963743,Gulch Walkable- Rooftop/Hot Tub!,387161727,District 19,36.14909,-86.78551,Entire home/apt,509.0,1,52,1.21,306,0.04033333333333333,523.5065
51965920,Charming Modern 3-Bedroom Home in East Nashville!,336887910,District 7,36.19815,-86.72731,Entire home/apt,128.0,2,124,2.78,71,0.09266666666666666,70.17955555555555
51969289,East Nashville studio 10 minutes to downtown,139434996,District 5,36.197064,-86.7495829,Entire home/apt,63.0,1,233,6.37,75,0.21233333333333335,83.60625
51977426,Golden Hour - 2 BR Townhouse w/ Stocked Coffee Bar,167610329,District 16,36.10195,-86.75006,Entire home/apt,139.0,1,145,3.42,319,0.114,421.23949999999996
51983679,Wyndham Nashville 2 Bedroom-Spacious Suites + Perf,355450429,District 15,36.22025,-86.70485,Entire home/apt,222.0,2,46,1.15,209,0.03833333333333333,148.21583333333334
51983880,Charming Nashville Condo with Patio,6675690,District 21,36.142681,-86.820447,Entire home/apt,163.0,31,46,1.0,103,0.03333333333333333,46.63611111111111
51983911,Wyndham Nashville 2 Bedroom Deluxe-close to Gaylor,355450429,District 15,36.22025,-86.70485,Entire home/apt,,2,0,,267,0.5,
51984105,Wyndham Nashville - spacious 2 Bedroom condo in Te,355450429,District 15,36.220253,-86.704849,Entire home/apt,222.0,2,30,0.88,226,0.029333333333333333,122.64266666666667
51984193,Wyndham Nashville - Spacious 2 Bedroom condo in Te,355450429,District 15,36.220253,-86.704849,Entire home/apt,222.0,2,8,0.41,262,0.013666666666666666,66.24233333333333
51984383,Premier Downtown Home! City Views! 14 Beds!,115505661,District 17,36.14503,-86.78486,Entire home/apt,205.0,2,185,4.03,340,0.13433333333333333,780.2527777777777
51984638,Wyndham Nashville 1 Bedroom Deluxe-Close to Downto,355450429,District 15,36.22025,-86.70485,Entire home/apt,158.0,2,49,1.11,191,0.037000000000000005,93.04883333333333
51985103,Vibey Stays for the babes! Bachelorette House!,421004691,District 20,36.15955,-86.86823,Entire home/apt,621.0,3,103,2.34,326,0.078,1315.899
51987301,The Cardigan - Swiftie Townhome with HOT TUB!,24758299,District 19,36.15792,-86.79402,Entire home/apt,,2,46,1.24,338,0.04133333333333333,
51988589,The Green House,421030816,District 15,36.1582,-86.67497,Entire home/apt,155.0,1,345,8.17,30,0.2723333333333333,105.52916666666665
51990138,Close to Broadway w/ Rooftop Deck!,419242659,District 17,36.12357,-86.77562,Entire home/apt,,2,198,4.36,257,0.14533333333333334,
51990611,*SLEEPS 12* Keep the Secret *EAST NASH4* 4BR* 4BA*,115173292,District 6,36.18958,-86.74399,Entire home/apt,,2,76,1.67,338,0.05566666666666666,
51990775,Spacious Luxe Home / 2 Miles to Broadway!,419242659,District 17,36.12238,-86.77552,Entire home/apt,,2,164,3.61,292,0.12033333333333333,
52002701,*SLEEPS 24* Keep the Secret *2 Units * 8BR* 8BA*4,12153920,District 6,36.18799,-86.74521,Entire home/apt,,2,12,0.27,336,0.009000000000000001,
52021602,Nashville Dolly Oasis on Music Row,60934272,District 19,36.14533,-86.7944,Entire home/apt,121.0,2,185,4.1,362,0.13666666666666666,498.85611111111115
52026308,Fun Nashville 2BR Condo,371942068,District 15,36.22103,-86.70384,Entire home/apt,,3,2,0.04,90,0.0013333333333333333,
52030536,Cozy home,84493048,District 20,36.15754,-86.87818,Private room,35.0,30,3,0.07,301,0.0023333333333333335,2.0484722222222222
52030728,"Game Room, Murals - Close to Bars & Great Food!",407199764,District 5,36.193527,-86.750732,Entire home/apt,257.0,2,55,1.2,352,0.04,301.5466666666666
52031717,Nashville Hideaway Perfect For Extended Stay,85158751,District 16,36.0982,-86.71999,Entire home/apt,87.0,20,23,0.54,323,0.018000000000000002,42.151500000000006
52032159,Beautiful Home/ Rooftop Deck- 3.5 Mi to Downtown,231879964,District 17,36.11867,-86.76931,Entire home/apt,,3,119,2.72,290,0.09066666666666667,
52043331,Nashville Home w/ Rooftop Deck < 2 Mi to Dtwn,121235121,District 19,36.1825,-86.79396,Entire home/apt,,2,46,1.02,327,0.034,
52078262,🍹Posh+Bohème New Home Walk to Gulch King Suite Downtown View Firepit 2Car Garage👩‍👩‍👧‍👦,151927140,District 17,36.146233,-86.785378,Entire home/apt,280.0,2,92,2.27,355,0.07566666666666667,626.7722222222222
52086870,The Jasmine on Wedgewood - Walkable Neighborhood,85360355,District 17,36.13796,-86.79808,Entire home/apt,124.0,1,101,2.22,336,0.07400000000000001,256.92800000000005
52087886,The Bel- Vandy,85360355,District 17,36.137627,-86.796959,Entire home/apt,148.0,1,127,2.78,309,0.09266666666666666,353.1526666666666
52134009,Spacious Luxury Retreat in Nashville,6675690,District 17,36.1354417,-86.7863024,Entire home/apt,289.0,3,80,1.99,339,0.06633333333333333,541.5619166666667
52149414,The Maple House - Huge Backyard + Mins to Broadway,1542713,District 19,36.16909408569336,-86.79545593261719,Entire home/apt,359.0,2,69,1.53,305,0.051000000000000004,465.35375000000005
52164196,Downtown in the Gulch - 2bed/2bath,363524491,District 19,36.1526,-86.78226,Entire home/apt,240.0,2,157,3.44,285,0.11466666666666667,653.6
52166808,Luxurious Home w/roof top - 2 miles from Broadway!,185192182,District 5,36.18533,-86.77206,Entire home/apt,,2,74,1.7,315,0.056666666666666664,
52167950,Relax in our newly renovated East Nashville house!,115863325,District 6,36.18724,-86.73655,Entire home/apt,,30,0,,0,0.5,
52168695,"10 Min to DT - Rooftop, Garage, Firepit, W&D",307052796,District 2,36.19546,-86.77877,Entire home/apt,194.0,2,176,3.84,276,0.128,571.136
52182341,Downtown Skyline Views Rooftop,352192409,District 2,36.20501,-86.81043,Entire home/apt,,2,53,1.17,321,0.039,
52184480,Epic Rooftop ☆ 5 Mins from Broadway ☆ Luxury Stay,1618127,District 17,36.1453,-86.78573,Entire home/apt,,3,83,1.91,188,0.06366666666666666,
52189016,A11 - GULCH 4BR/4BA Bach Haven w/ Killer Rooftop,206006183,District 17,36.14413,-86.78355,Entire home/apt,280.0,3,151,3.31,349,0.11033333333333334,898.4811111111111
52193958,Ideal location for The Rolling Stones concert!,2078877,District 19,36.15947,-86.78454,Private room,,2,1,0.03,364,0.001,
52217673,New Condo-2 miles to Broadway-Pool-FREE Parking,57897798,District 21,36.15915,-86.80741,Entire home/apt,,2,2,0.04,83,0.0013333333333333333,
52233340,Cowgirl's Hideaway-Rooftop Patio- 2 mi to Broadway,335977682,District 21,36.15476989746094,-86.8204116821289,Entire home/apt,172.0,2,84,1.86,339,0.062000000000000006,301.25800000000004
52236691,Restoration Hardware in City Heights Nashville,161316384,District 21,36.15809,-86.81768,Entire home/apt,82.0,30,6,0.15,304,0.005,10.386666666666665
52248270,⬥ Stay Trendy Nash:Steps To Broadway- 3 BR  & Pool,153166771,District 19,36.15565,-86.7758,Entire home/apt,,1,121,2.86,271,0.09533333333333333,
52255565,Explore East Nashville from this perfect home,66389726,District 5,36.1939,-86.76003,Entire home/apt,350.0,2,69,1.53,210,0.051000000000000004,312.375
52260250,Newly Renovated 2 Bdr + Huge Deck + Home Office,51624911,District 1,36.22563,-86.833,Entire home/apt,107.0,30,16,0.36,176,0.012,18.832
52261251,Amazing Rooftop Views High End Finishes 9 Beds,115505661,District 21,36.15495,-86.81916,Entire home/apt,234.0,2,106,2.33,333,0.07766666666666668,504.3285000000001
52277191,Elmhurst / Condo w Balconies / 2 Miles to Broadway,260899725,District 5,36.195778,-86.773544,Entire home/apt,,3,29,0.64,356,0.021333333333333333,
52278200,Game Room & Rooftop near downtown!!!,423141417,District 20,36.16055,-86.84901,Entire home/apt,264.0,2,72,1.74,266,0.058,339.416
52279592,Modern Luxury Near Downtown |  East Nashville,101426897,District 5,36.17815,-86.75861,Entire home/apt,228.0,2,92,2.05,174,0.06833333333333333,225.91
